,Unnamed: 0,Artists,Name,Year,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
1946,1946,Pitbull,The Anthem,2008,"En Espa\xc3\xb1ol,Rap",0.46,77.66,77.23,90.91,46.42,91.41,4
1947,1947,Kane Brown,Good As You,2019,Country,40.9,59.68,48.93,72.73,64.83,77.84,4
1948,1948,Rodney Atkins,Watching You,2007,Country,10.74,58.65,84.25,18.18,55.06,72.22,1
1949,1949,French Montana,Pop That,2012,Rap,6.63,71.13,88.93,18.18,55.08,60.45,1
1950,1950,J. Cole,No Role Modelz,2016,"Producer,Rap",30.88,66.78,49.46,90.91,31.63,44.86,2
1951,1951,Migos,Narcos,2018,"Motown,Trap,Rap",1.45,94.27,56.27,0.0,47.04,21.96,1
1952,1952,Chely Wright,Single White Female,1999,Country,35.89,49.26,64.04,54.55,79.78,88.97,4
1953,1953,Young Gunz,No Better Love,2004,Rap,18.51,64.26,89.47,72.73,26.2,51.97,4
1954,1954,OneRepublic,Feel Again,2012,"Adult Alternative,Adult Contemporary,Pop-Rock,Pop,Rock",2.02,40.55,80.74,63.64,56.33,31.82,0
1955,1955,Eric Church,Give Me Back My Hometown,2014,"Country,Rock",51.74,58.19,65.95,9.09,34.1,47.41,3
1956,1956,Lucy Pearl,Dance Tonight,2000,R&;B,0.65,77.21,39.25,90.91,31.15,71.69,4
1957,1957,David Ball,Riding With Private Malone,2001,Country,41.41,61.28,50.1,36.36,27.88,50.91,3
1958,1958,Michelle Branch,Breathe,2003,Pop,2.85,60.82,74.15,54.55,42.2,18.46,0
1959,1959,Whitney Houston,Greatest Love Of All,2012,R&;B,49.49,44.56,26.48,81.82,50.9,22.6,2
1960,1960,Lil Rob,Summer Nights,2005,Rap,38.34,71.13,65.1,90.91,23.61,41.26,2
1961,1961,Mark Wills,Back At One,2000,Country,17.79,58.88,42.02,100.0,50.05,27.16,2
1962,1962,Jimmy Wayne,Do You Believe Me Now,2008,Pop,7.39,44.67,82.02,36.36,69.76,36.17,0
1963,1963,"Summer Walker, Drake",Girls Need Love,2019,"Atlanta,Canada,Remix,R&;B",57.06,61.86,38.5,54.55,29.74,9.24,3
1964,1964,Eve,Tambourine,2007,Rap,24.44,80.99,84.89,9.09,33.25,57.16,1
1965,1965,Jet,Look What You've Done,2005,"Adult Alternative,Alternative Rock,Pop-Rock,Rock",42.33,32.65,52.23,0.0,15.22,28.64,3
1966,1966,Rascal Flatts,Summer Nights,2009,"Country,Rock",1.67,49.03,89.25,18.18,32.91,65.96,1
1967,1967,Keith Urban,But For The Grace Of God,2001,Country,13.39,63.34,68.51,0.0,34.11,64.58,1
1968,1968,The Band Perry,All Your Life,2012,"Country,Rock",23.21,48.45,49.46,81.82,51.33,44.54,2
1969,1969,Kings Of Leon,Radioactive,2010,Rock,0.9,33.79,92.45,45.45,47.91,34.58,0
1970,1970,Montgomery Gentry,She Couldn't Change Me,2001,Country,0.45,63.8,81.59,45.45,42.38,79.75,4
1971,1971,Alan Jackson,It Must Be Love,2000,Country,26.69,80.3,64.25,54.55,39.11,98.83,4
1972,1972,Jazmine Sullivan,Need U Bad,2008,Rap,2.37,47.65,64.15,63.64,55.19,34.47,0
1973,1973,Ingrid Michaelson,The Way I Am,2007,"Indie Pop,Folk,Alternative Pop,Acoustic,Ballad,Pop,Adult Alternative,Adult Contemporary,Singer-Songwriter,Alternative Rock,Pop-Rock,Rock",78.83,87.51,21.59,45.45,43.96,30.23,3
1974,1974,Rihanna,California King Bed,2011,"R&;B,Pop",22.39,41.47,55.42,63.64,74.74,30.12,0
1975,1975,Jonas Brothers,Paranoid,2009,"Rock,Pop,Pop-Rock",0.12,59.91,84.47,90.91,44.58,75.82,4
1976,1976,Dave Matthews Band,Funny The Way It Is,2009,"Adult Alternative,Alternative Rock,Folk Rock,Rock",16.05,54.3,94.36,0.0,33.49,75.51,1
1977,1977,Avant,Don't Take Your Love Away,2004,R&;B,39.06,38.72,49.68,63.64,84.7,37.97,0
1978,1978,Blake Shelton,All About Tonight,2010,"Country,Rock",1.63,64.26,94.36,0.0,42.77,87.06,1
1979,1979,Clay Aiken,Invisible,2004,Pop,15.54,51.78,76.7,18.18,37.85,59.18,1
1980,1980,Everlast,What It's Like,1999,"Rap,Rock",9.24,64.72,53.19,0.0,22.47,39.24,1
1981,1981,Carrie Underwood,Wasted,2007,Country,9.57,49.83,76.49,72.73,28.54,29.28,2
1982,1982,Ed Sheeran,Afire Love,2014,"Rock,UK,Pop",47.44,50.29,61.8,45.45,30.38,31.61,3
1983,1983,Justin Bieber,Love Me,2009,"Dance,Dance-Pop,Canada,Rap,Electronic,Pop",0.96,70.56,86.38,27.27,47.02,63.31,1
1984,1984,Foo Fighters,The Pretender,2007,"Dance,Pop-Rock,Alternative,Alternative Rock,Hard Rock,Rock",0.09,36.66,96.06,81.82,76.64,35.0,0
1985,1985,Yellowcard,Ocean Avenue,2004,"Pop-Punk,Rock",0.0,42.73,90.21,54.55,77.1,79.64,0
1986,1986,Darius Rucker,Come Back Song,2010,"Country,Rock",14.11,46.16,73.3,81.82,79.6,77.95,0
1987,1987,Flobots,Handlebars,2008,Rap,2.27,67.7,54.68,45.45,57.46,51.86,1
1988,1988,Rachel Platten,Stand By You,2016,Pop,14.93,45.02,89.47,81.82,85.92,51.97,0
1989,1989,Andy Griggs,She's More,2000,Country,7.71,64.83,50.21,63.64,31.03,25.35,2
1990,1990,Kendrick Lamar,Pride.,2017,"Ballad,Producer,Conscious Hip-Hop,Pop,R&;B,Alternative,Alternative Rock,Lo-Fi,West Coast,Rap",8.04,63.23,50.95,36.36,55.58,35.53,1
1991,1991,Kenny Chesney,Who You'd Be Today,2005,"Country,Rock",15.23,61.05,39.89,18.18,59.91,22.6,3
1992,1992,Phil Vassar,That's When I Love You,2002,Pop,24.13,50.29,82.44,90.91,38.45,60.34,4
1993,1993,Spose,I'm Awesome,2010,Rap,14.83,59.91,76.38,0.0,26.96,78.37,1
1994,1994,Jimmie Allen,Best Shot,2019,Country,76.69,59.11,43.4,36.36,66.2,51.75,3
1995,1995,Luke Bryan,Rain Is A Good Thing,2010,Country,10.74,58.3,93.19,100.0,36.59,51.33,4
1996,1996,Gary Allan,The One,2002,Country,55.21,55.1,57.97,72.73,53.9,66.28,2
1997,1997,B2K,Uh Huh,2002,"Boy Band,Rap,Hip-Hop,R&;B,Pop",9.01,84.99,66.49,18.18,31.44,92.58,1
1998,1998,Cassadee Pope,Wasting All These Tears,2013,Country,9.81,40.32,76.17,45.45,66.06,23.55,0
1999,1999,Jon Pardi,Dirt On My Boots,2017,Country,11.35,65.29,78.72,100.0,25.48,52.6,2
2000,2000,Muse,Uprising,2009,"Soundtrack,Alternative Rock,Progressive Rock,Art Rock,Rock",0.02,56.01,90.32,18.18,48.91,39.88,1
2001,2001,Edwin McCain,I Could Not Ask For More,1999,"Rock,Pop",9.97,45.13,69.57,45.45,53.0,44.01,0
2002,2002,Ashanti,The Way That I Love You,2008,"R&;B,Rap",1.92,50.74,89.25,27.27,19.14,45.92,1
2003,2003,Radiohead,Nude,2008,"UK,Art Rock,Rock",85.17,48.57,30.42,36.36,49.1,12.84,3
2004,2004,Tim McGraw,When The Stars Go Blue,2006,Country,36.5,38.03,66.59,90.91,81.98,63.21,0
2005,2005,Jason Aldean,When She Says Baby,2014,"Country,Rock",6.97,64.15,74.89,0.0,39.69,81.87,1
2006,2006,Chase Rice,Eyes On You,2019,Country,33.03,56.47,63.4,81.82,29.87,46.77,2
2007,2007,Juice WRLD,Hear Me Calling,2019,"Cloud Rap,Trap,Dancehall,Afrobeats,Rap",31.49,67.12,67.12,63.64,24.8,49.21,2
2008,2008,Travis Scott,Can't Say,2018,"Trap,Rap",20.55,67.47,69.36,90.91,61.22,71.9,4
2009,2009,Plain White T's,Rhythm of Love,2011,Rock,36.4,47.88,51.7,72.73,75.96,73.28,0
2010,2010,Big Sean,Beware,2013,Rap,22.39,67.24,52.97,9.09,29.86,3.01,3
2011,2011,Jason Aldean,Tattoos On This Town,2011,"Country,Rock",1.85,28.18,77.44,63.64,18.36,43.38,0
2012,2012,No Doubt,Simple Kind Of Life,2000,"Ska,Rock",6.93,53.04,84.36,0.0,43.96,47.41,1
2013,2013,OK Go,Here It Goes Again,2006,"Pop-Punk,Power Pop,Pop-Rock,Indie Rock,Rock",0.03,48.57,87.87,0.0,59.83,82.19,1
2014,2014,Logic,Keanu Reeves,2019,"DMV,East Coast,Rap",5.7,68.61,88.83,18.18,74.88,81.02,1
2015,2015,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,2011,Rock,0.11,65.29,72.12,36.36,35.49,57.37,1
2016,2016,Phil Vassar,In A Real Love,2004,Pop,15.75,52.92,78.83,81.82,26.02,75.19,4
2017,2017,Ariana Grande,In My Head,2019,"Alternative R&;B,Trap,R&;B,Pop",17.69,62.89,57.87,0.0,53.2,31.4,1
2018,2018,Lil Wayne,Rich As fuck,2013,Rap,4.04,57.16,57.12,9.09,50.49,89.93,1
2019,2019,Rascal Flatts,Prayin' For Daylight,2000,Country,59.1,60.37,77.13,63.64,26.09,64.8,4
2020,2020,Tim McGraw,Shotgun Rider,2015,"Country,Rock",12.88,40.66,90.21,63.64,73.57,70.52,0
2021,2021,George Strait,Cowboys Like Us,2003,"Country,Rock",21.78,41.7,52.87,0.0,49.15,28.0,3
2022,2022,Big Sean,Moves,2017,"Trap,Rap",4.43,80.07,49.57,18.18,16.53,36.59,1
2023,2023,Rascal Flatts,Fast Cars And Freedom,2005,Country,1.38,57.62,81.7,27.27,42.7,62.36,1
2024,2024,Rascal Flatts,Rewind,2014,Country,2.27,49.94,68.29,27.27,71.13,72.54,1
2025,2025,Tim McGraw,Angry All The Time,2001,"Country,Rock",19.94,49.48,47.02,18.18,48.65,34.79,3
2026,2026,Cardi B,Get Up 10,2018,"Trap,Cloud Rap,Rap",9.99,79.38,54.68,9.09,27.32,44.44,1
2027,2027,Joe Diffie,A Night To Remember,1999,Pop,1.47,51.09,62.02,90.91,16.5,21.11,2
2028,2028,Blake Shelton,Sangria,2015,Country,1.74,61.05,71.06,81.82,41.49,53.56,4
2029,2029,Joe Budden,Pump It Up,2003,"West Coast,Rap",3.81,42.5,84.15,54.55,34.74,67.34,4
2030,2030,Terri Clark,I Wanna Do It All,2004,Country,6.83,58.76,88.3,36.36,51.92,79.22,4
2031,2031,Sara Evans,A Real Fine Place To Start,2005,Country,0.15,54.07,77.98,72.73,44.55,18.35,0
2032,2032,Luke Bryan,Home Alone Tonight,2016,Country,8.14,44.44,96.81,72.73,69.79,49.0,0
2033,2033,Miranda Lambert,White Liar,2009,"Country,News",5.1,27.15,76.7,90.91,84.08,40.73,0
2034,2034,Josh Turner,Your Man,2006,"Country,Rock",34.46,72.28,61.8,54.55,31.94,79.54,4
2035,2035,"Dove Cameron, Cameron Boyce, Booboo Stewart, Sofia Carson",Rotten To The Core,2015,"Disney,Screen,Pop",5.17,66.44,80.0,36.36,48.86,54.3,1
2036,2036,Korn,Did My Time,2003,"Alternative Metal,Nu-Metal,Rock",0.01,49.37,87.02,9.09,27.33,22.81,1
2037,2037,Ester Dean,Drop It Low,2009,"R&;B,Rap",0.19,69.87,70.0,100.0,24.26,37.23,2
2038,2038,Lil Wayne,My Homies Still,2012,Rap,0.13,72.85,62.44,9.09,16.21,46.35,1
2039,2039,Billy Gilman,One Voice,2000,Pop,10.33,37.69,41.59,0.0,62.25,13.26,3
2040,2040,Jack Johnson,Upside Down,2006,"Pop,Jazz Fusion,Acoustic,Pop-Rock,Sing Along,Soundtrack,Screen,Folk Rock,Folk,Adult Alternative,Adult Contemporary,Rock",24.34,77.21,63.72,54.55,33.16,65.22,4
2041,2041,Keith Urban,The Fighter,2017,"Pop Country,Country",3.11,65.06,83.93,100.0,51.38,76.99,4
2042,2042,Keith Urban,Raining On Sunday,2003,Country,11.04,52.12,70.95,36.36,52.6,43.91,1
2043,2043,Drake,Blem,2017,"Dancehall,R&;B,Pop,Canada",5.45,70.22,50.95,63.64,30.44,36.06,2
2044,2044,Dixie Chicks,If I Fall You're Going Down With Me,2001,Country,12.17,69.76,80.21,72.73,45.98,55.78,4
2045,2045,Drake,Peak,2018,"R&;B,Canada,Rap",86.91,65.64,16.91,81.82,26.69,25.25,2
2046,2046,ScHoolboy Q,Studio,2014,"West Coast,Rap",5.18,68.27,56.7,72.73,52.55,57.8,4
2047,2047,Drake,Grammys,2016,"Trap,Canada,Rap",0.17,64.49,39.99,9.09,59.92,9.02,3
2048,2048,Alan Jackson,Little Man,1999,Country,23.82,67.81,40.53,9.09,43.84,35.74,3
2049,2049,Martina McBride,In My Daughter's Eyes,2004,Country,88.85,27.95,26.16,72.73,45.58,36.17,3
2050,2050,Rupee,Tempted To Touch,2004,"R&;B,Soca,Calypso,Dancehall,Reggae",23.62,87.63,55.53,0.0,35.32,98.2,1
2051,2051,Lonestar,Smile,2000,Country,23.93,40.55,46.38,63.64,16.18,12.84,2
2052,2052,Mitchell Tenpenny,Drunk Me,2019,Country,20.35,44.22,78.83,18.18,78.52,39.56,1
2053,2053,Counting Crows,Accidentally In Love,2004,"Screen,Soundtrack,Pop-Rock,Alternative Rock,Rock",4.5,50.52,92.66,63.64,55.07,82.19,4
2054,2054,Dave Matthews Band,Where Are You Going,2002,"Alternative,Alternative Rock,Rock",51.12,37.92,56.06,63.64,30.08,23.66,2
2055,2055,"Ludacris, Field Mob",Georgia,2006,Rap,8.86,57.04,87.76,0.0,24.83,51.97,1
2056,2056,Selena Gomez,Kill Em With Kindness,2016,"Electro,Eurodance,Electro House,Dance,Tropical House,Pop",0.81,73.77,88.08,90.91,43.97,38.5,0
2057,2057,Lil Skies,I,2019,"Trap,Cloud Rap,Rap",64.11,61.4,42.23,54.55,31.12,42.0,3
2058,2058,Brad Paisley,Online,2007,"Country,Rock",9.02,50.86,85.1,63.64,52.31,86.0,4
2059,2059,Milky Chance,Stolen Dance,2015,"Alternative,Adult Alternative,Pop,Indie,Psychedelic,Electronic,Folk,Indie Pop",43.66,88.43,55.85,100.0,40.27,73.49,2
2060,2060,Nicole Scherzinger,Right There,2011,"R&;B,Rap",15.85,73.08,79.04,63.64,28.55,58.86,4
2061,2061,KIDS SEE GHOSTS,Reborn,2018,"Rap,Alternative",34.66,54.07,57.55,0.0,31.66,20.37,3
2062,2062,Billy Currington,Must Be Doin' Somethin' Right,2005,"Country,Rock",20.96,43.07,62.87,81.82,73.44,42.53,0
2063,2063,Tommy Shane Steiner,What If She's An Angel,2002,Country,31.49,48.34,50.21,72.73,60.1,39.77,2
2064,2064,Dierks Bentley,Am I The Only One,2011,"Country,Rock",29.65,53.38,87.45,18.18,72.32,89.61,1
2065,2065,"""Weird Al"" Yankovic",Word Crimes,2014,"Parody,Comedy,Pop",1.21,89.81,39.78,63.64,45.19,98.52,4
2066,2066,Gretchen Wilson,Here For The Party,2004,Country,1.3,62.2,70.32,0.0,46.42,82.08,1
2067,2067,Pat Green,Wave On Wave,2003,Country,18.2,63.92,74.57,18.18,33.82,34.58,1
2068,2068,Dylan Scott,My Girl,2017,Country,3.61,61.74,70.53,9.09,28.53,21.75,1
2069,2069,Dream,This Is Me,2001,Pop,6.46,62.89,92.55,72.73,18.09,93.64,4
2070,2070,Vivian Green,Emotional Rollercoaster,2003,R&;B,9.95,66.32,53.82,54.55,45.77,49.74,2
2071,2071,Frankie J,How To Deal,2005,Pop,5.97,72.85,46.7,18.18,47.74,64.69,1
2072,2072,One Direction,One Thing,2012,"Rock,Boy Band,Pop-Rock,UK,Pop",0.24,68.73,70.42,18.18,48.28,65.86,1
2073,2073,Eminem,Normal,2018,"Trap,Rap",26.69,90.95,62.12,54.55,44.58,81.44,4
2074,2074,Gretchen Wilson,When I Think About Cheatin',2005,Pop,63.09,43.76,35.21,81.82,18.32,27.16,2
2075,2075,Josh Gracin,Nothin' To Lose,2005,Country,37.93,56.59,87.23,63.64,44.61,90.24,4
2076,2076,Dixie Chicks,Ready To Run,1999,"Soundtrack,Country",25.05,60.82,62.55,63.64,30.86,27.37,2
2077,2077,Faith Hill,If My Heart Had Wings,2001,"Country,Rock",2.99,52.23,75.64,72.73,46.27,54.41,0
2078,2078,Lady Gaga,The Cure,2017,Pop,8.1,66.9,47.87,72.73,31.63,51.01,2
2079,2079,Carly Rae Jepsen,I Really Like You,2015,"Canada,Pop",0.55,58.3,80.0,45.45,45.27,59.81,4
2080,2080,Blake Shelton,Drink On It,2012,"Country,Rock",3.73,60.71,71.17,63.64,27.91,68.72,4
2081,2081,Billy Currington,Hey Girl,2013,"Country,Rock",1.62,49.83,65.63,9.09,20.49,65.43,1
2082,2082,Good Charlotte,The River,2007,Rock,0.69,37.34,94.57,9.09,69.84,44.54,1
2083,2083,Martina McBride,This One's For The Girls,2003,Country,6.4,57.27,79.25,72.73,48.26,60.87,4
2084,2084,Jason Aldean,My Kinda Party,2010,"Country,Rock",1.71,34.02,89.79,0.0,79.1,55.47,1
2085,2085,Thomas Rhett,Craving You,2017,Country,0.09,57.27,83.3,81.82,34.7,52.07,4
2086,2086,The Ting Tings,That's Not My Name,2009,"Dance-Pop,Indie Pop,New Wave,Rock",4.61,73.54,89.89,81.82,59.41,97.99,4
2087,2087,Stone Sour,Through Glass,2007,Rock,4.26,49.48,74.15,27.27,35.18,42.32,1
2088,2088,Travis Tritt,Love Of A Woman,2001,Country,24.44,24.17,55.1,63.64,15.66,31.82,2
2089,2089,Nicki Minaj,Feeling Myself,2015,Rap,44.48,65.06,68.83,18.18,55.88,47.94,3
2090,2090,Joe Nichols,Sunny And 75,2013,Country,18.81,47.88,89.04,0.0,43.99,30.55,1
2091,2091,Cherish,Killa,2008,Pop,3.39,78.24,69.04,45.45,40.24,78.37,4
2092,2092,112,Dance With Me,2001,Rap,2.65,91.52,48.4,81.82,32.63,61.09,4
2093,2093,Breaking Benjamin,I Will Not Bow,2009,"Post-Grunge,Alternative Metal,Alternative Rock,Rock",0.02,48.11,95.64,72.73,36.55,54.62,0
2094,2094,Echosmith,Bright,2015,"Alternative Pop,Indie Pop,Pop,Christian,Country,Rock",65.13,61.05,39.89,54.55,25.48,27.26,3
2095,2095,Chamillionaire,Good Morning,2009,"Pop,Rap",5.53,67.35,81.49,45.45,24.24,37.86,1
2096,2096,Little Big Town,Day Drinking,2014,Country,10.53,54.75,96.06,81.82,71.03,87.49,4
2097,2097,Coldplay,Violet Hill,2008,"Alternative,Alternative Rock,UK,Rock",6.17,26.58,55.85,9.09,16.84,7.75,3
2098,2098,Zendaya,Replay,2014,Pop,4.25,65.86,70.95,54.55,56.31,61.83,4
2099,2099,Taylor Swift,Tim McGraw,2007,"Pop Country,Country,Pop",61.45,52.81,47.12,0.0,16.83,43.7,3
2100,2100,Zac Brown Band,Loving You Easy,2015,Country,1.4,69.64,57.44,9.09,31.01,34.37,1
2101,2101,Post Malone,92 Explorer,2018,Pop,27.1,78.47,72.02,63.64,60.03,87.59,4
2102,2102,Alan Jackson,Good Time,2008,Country,3.63,61.74,75.64,81.82,51.38,73.7,4
2103,2103,Jason Aldean,The Truth,2010,"Country,Rock",23.93,43.87,55.42,81.82,58.16,36.7,2
2104,2104,ScHoolboy Q,THat Part,2016,"Trap,Memes,West Coast,Rap",8.74,93.24,50.95,54.55,39.62,31.93,2
2105,2105,Ja Rule,I Cry,2001,"Hardcore Hip-Hop,Hip-Hop,East Coast,R&;B,Rap",27.1,59.68,52.65,90.91,14.48,32.67,2
2106,2106,Keith Urban,"John Cougar, John Deere, John 3:16",2015,Country,7.03,66.55,76.91,0.0,22.36,59.28,1
2107,2107,Drake,Still Here,2016,"Canada,Rap",2.73,82.47,39.89,0.0,52.56,20.05,1
2108,2108,Elvis Presley,Blue Christmas,2019,"R&;B,Christmas,Country,Rock",92.23,40.32,22.76,36.36,28.25,57.8,3
2109,2109,Toby Keith,Made In America,2011,"Country,Rock",5.18,43.99,68.61,81.82,76.11,36.17,0
2110,2110,Baha Men,Who Let The Dogs Out,2000,Rap,6.19,86.6,88.4,0.0,49.65,79.43,1
2111,2111,Jamie O'Neal,There Is No Arizona,2001,Country,22.09,40.55,59.89,72.73,73.51,32.99,0
2112,2112,Zac Brown Band,Highway 20 Ride,2010,"Country,Rock",56.34,50.06,36.8,27.27,16.89,41.68,3
2113,2113,Five For Fighting,The Riddle,2006,Rock,33.44,54.64,53.82,90.91,43.61,25.03,2
2114,2114,matchbox twenty,She's So Mean,2012,"Rock,Pop",1.39,64.03,87.13,0.0,42.74,67.98,1
2115,2115,Blake Shelton,Hillbilly Bone,2010,Country,5.71,56.13,94.68,63.64,58.78,93.0,4
2116,2116,Clay Walker,The Chain Of Love,2000,Pop,24.03,48.11,27.55,18.18,56.86,29.81,3
2117,2117,Eric Church,Drink In My Hand,2011,"Country,Rock",0.65,58.76,91.17,0.0,39.67,96.61,1
2118,2118,blackbear,Do Re Mi,2017,R&;B,0.53,72.39,57.12,72.73,38.41,14.33,2
2119,2119,Lil Uzi Vert,You Was Right,2017,"East Coast,Trap,Rap",7.05,83.62,32.23,0.0,20.52,12.84,3
2120,2120,Sisqo,Got To Get It,2000,R&;B,14.21,74.23,77.23,90.91,32.79,77.52,4
2121,2121,Steve Holy,Brand New Girlfriend,2006,Country,2.79,63.69,85.64,18.18,52.49,72.64,1
2122,2122,Sleepy Brown,I Can't Wait,2004,"Dirty South,Soundtrack,Soul,Funk,R&;B,Rap",26.07,84.99,61.06,90.91,33.43,57.59,2
2123,2123,Simple Plan,Welcome To My Life,2004,Rock,1.37,35.28,85.32,9.09,76.81,48.36,1
2124,2124,Dustin Lynch,Cowboys And Angels,2012,Country,25.05,27.72,52.55,90.91,15.5,23.87,2
2125,2125,Flyleaf,All Around Me,2008,"Christian,Rock,Post-Grunge",2.21,41.24,86.7,81.82,60.6,46.14,0
2126,2126,Dierks Bentley,I Hold On,2014,Country,8.68,57.39,70.1,0.0,42.7,20.79,1
2127,2127,R. Kelly,Did You Ever Think,1999,"Remix,Soul,R&;B,Rap",8.5,67.93,81.06,54.55,28.52,96.71,4
2128,2128,Brad Paisley,Letter To Me,2008,Country,69.12,48.0,46.38,81.82,18.83,35.11,2
2129,2129,Buddy Jewell,Sweet Southern Comfort,2004,Country,41.92,43.76,59.14,18.18,61.28,35.11,3
2130,2130,Montgomery Gentry,My Town,2002,Country,0.26,45.59,84.04,18.18,27.83,52.29,1
2131,2131,Fifth Harmony,Sledgehammer,2015,"Electro-Pop,Electronic,Synth-Pop,Pop",0.58,63.92,76.7,18.18,31.62,26.94,1
2132,2132,Brad Paisley,Ticks,2007,"Country,Rock",3.54,58.53,79.47,36.36,28.2,72.54,1
2133,2133,Lyfe Jennings,Must Be Nice,2005,"R&;B,Rap",67.18,38.14,36.7,9.09,21.11,64.9,3
2134,2134,Panic! At The Disco,Hallelujah,2015,"Alternative Pop,Alternative,Alternative Rock,Pop-Punk,Punk Rock,Pop-Rock,Christian,Power Pop,Rock,Pop",1.12,53.26,88.3,100.0,19.3,61.51,4
2135,2135,Jennifer Lopez,I'm Into You,2011,"Rap,Pop",1.85,54.87,73.51,72.73,21.72,70.95,4
2136,2136,Blake Shelton,Home,2008,Country,48.98,30.58,41.16,63.64,8.88,26.09,2
2137,2137,DJ Felli Fel,Get Buck In Here,2007,Rap,19.53,60.25,69.46,27.27,34.69,36.17,1
2138,2138,Taylor Swift,The Story Of Us,2010,"Pop-Punk,Pop-Rock,Country,Pop",0.49,49.26,81.06,36.36,56.24,68.72,1
2139,2139,Billy Currington,Pretty Good At Drinkin' Beer,2010,"Country,Rock",43.66,75.14,66.17,45.45,35.92,57.9,4
2140,2140,Carrie Underwood,Temporary Home,2010,Country,74.74,34.71,31.69,0.0,19.77,15.49,3
2141,2141,Sugarland,Already Gone,2008,"Country,Rock",21.88,42.04,57.44,9.09,65.41,31.5,1
2142,2142,Rick Ross,Here I Am,2008,Rap,19.32,72.51,70.32,90.91,37.64,46.67,2
2143,2143,Demi Lovato,Don't Forget,2009,"Pop-Rock,Pop,Glam Rock,Rock",51.84,60.48,42.02,36.36,80.95,61.19,3
2144,2144,Future,Wicked,2016,"Atlanta,Trap,Memes,Rap",0.2,69.3,66.27,100.0,67.38,18.04,0
2145,2145,Kehlani,Gangsta,2016,R&;B,11.35,37.34,41.59,90.91,44.88,7.96,2
2146,2146,Rascal Flatts,I'm Movin' On,2002,Country,89.88,43.07,26.8,0.0,49.42,27.05,3
2147,2147,Mat Kearney,Nothing Left To Lose,2007,Pop,10.53,38.03,69.57,36.36,61.24,45.92,0
2148,2148,Jake Owen,Alone With You,2012,"Country,R&;B,Rock",22.6,61.05,75.0,63.64,37.18,31.93,2
2149,2149,Auli'i Cravalho,How Far I'll Go,2017,"Disney,Soundtrack,Pop",66.36,52.46,26.69,9.09,21.59,7.75,3
2150,2150,Kenny Chesney,You Save Me,2006,"Country,Rock",33.74,45.36,52.23,0.0,47.6,26.2,3
2151,2151,Cherish,Unappreciated,2006,Pop,9.08,71.25,49.46,63.64,17.45,35.96,2
2152,2152,Train,Play That Song,2017,Pop,2.36,31.96,81.81,0.0,30.99,47.41,1
2153,2153,Nas,Hip Hop Is Dead,2007,Rap,1.58,73.88,72.76,0.0,38.31,61.93,1
2154,2154,Ying Yang Twins,Shake,2005,"Dirty South,Rap",34.46,92.21,66.49,9.09,42.73,85.69,1
2155,2155,Thomas Rhett,Get Me Some Of That,2014,Country,7.49,49.94,86.17,54.55,24.21,77.63,4
2156,2156,Keith Urban,Cop Car,2014,Country,19.73,48.68,64.68,9.09,64.95,35.11,1
2157,2157,Tim McGraw,Meanwhile Back At Mama's,2014,"Rock,Country",59.61,47.08,66.27,54.55,76.64,67.98,0
2158,2158,Joe Nichols,Yeah,2014,"Country,Rock",0.65,33.33,83.93,100.0,72.15,58.97,0
2159,2159,Kip Moore,Hey Pretty Girl,2013,Country,14.83,20.39,36.59,18.18,21.21,6.21,3
2160,2160,Montgomery Gentry,Something To Be Proud Of,2005,Country,8.29,60.94,67.76,0.0,30.12,54.94,1
2161,2161,Avril Lavigne,Nobody's Home,2005,"Pop,Pop-Rock,Canada,Rock",0.05,26.92,90.53,45.45,84.3,15.07,0
2162,2162,Justin Bieber,Confident,2013,"Reggae,R&;B,Rap,Canada,Pop",11.66,71.94,54.14,45.45,52.67,90.88,4
2163,2163,Eli Young Band,Drunk Last Night,2013,"Country,Rock",5.32,47.54,85.1,63.64,23.62,56.95,4
2164,2164,Pearl Jam,World Wide Suicide,2006,Rock,0.03,41.35,96.06,63.64,60.62,72.75,0
2165,2165,Juvenile,Rodeo,2006,Rap,5.44,67.24,52.23,9.09,66.87,67.34,1
2166,2166,Chris Janson,Buy Me A Boat,2015,Country,32.62,52.81,73.3,18.18,64.96,69.78,1
2167,2167,Chamillionaire,Turn It Up,2006,Pop,0.39,85.45,76.27,63.64,72.84,69.57,4
2168,2168,Carrie Underwood,Two Black Cadillacs,2013,Country,2.28,50.63,84.89,45.45,43.96,43.8,0
2169,2169,Luke Bryan,I See You,2015,Country,8.57,62.31,81.38,54.55,50.13,72.01,4
2170,2170,Billie Eilish,You Should See Me In A Crown,2019,"Indie,Hip-Hop,Dark Pop,Alternative Pop,Alternative,Electro-Pop,Trap,Dream-Pop,Indie Pop,Pop",47.24,64.72,50.74,36.36,62.75,30.55,3
2171,2171,Kanye West,Can't Tell Me Nothing,2007,"Producer,Rap",1.31,54.87,59.57,45.45,19.32,5.76,2
2172,2172,Mandy Moore,Candy,1999,Pop,16.77,80.76,84.36,63.64,31.94,63.95,4
2173,2173,Juice WRLD,Empty,2019,"Emo Rap,Trap,Rap",7.75,72.39,53.72,0.0,17.79,43.91,1
