,Artists,Name,Year,Weekly.rank,Week,Max.Weeks.on.chart,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
2164,Pearl Jam,World Wide Suicide,2006,41,2006-03-29,7,Rock,0.0002757470753918353,0.413516609392898,0.9606341100117033,0.6363636363636364,0.6062020858645976,0.7274944332520412,0
2165,Juvenile,Rodeo,2006,41,2006-03-22,19,Rap,0.05439448486217267,0.6723940435280641,0.5222896052771572,0.09090909090909091,0.6686793430328297,0.6734174530802672,1
2166,Chris Janson,Buy Me A Boat,2015,41,2015-09-11,20,Country,0.3261742706792515,0.5280641466208476,0.7329503138631769,0.1818181818181818,0.6495907832168695,0.6978051108047927,1
2167,Chamillionaire,Turn It Up,2006,41,2006-01-04,20,Pop,0.003903567542205213,0.8545246277205041,0.7627407170975635,0.6363636363636364,0.7284305441627243,0.6956844449157036,4
2168,Carrie Underwood,Two Black Cadillacs,2013,41,2013-03-01,20,Country,0.02279931788795245,0.5063001145475372,0.8489200978827536,0.4545454545454546,0.439579619955717,0.4380235393913689,0
2169,Luke Bryan,I See You,2015,41,2015-02-13,19,Country,0.08568290264246843,0.6231386025200458,0.8138099797850834,0.5454545454545454,0.5013229389597815,0.7200721026402293,4
2170,Billie Eilish,You Should See Me In A Crown,2019,41,2019-04-13,8,"Indie,Hip-Hop,Dark Pop,Alternative Pop,Alternative,Electro-Pop,Trap,Dream-Pop,Indie Pop,Pop",0.4723913864499147,0.6471935853379152,0.5073944036599637,0.3636363636363636,0.6274677899826693,0.3054819213232955,3
2171,Kanye West,Can't Tell Me Nothing,2007,41,2007-09-26,19,"Producer,Rap",0.01308559341367763,0.5486827033218786,0.5957016703904671,0.4545454545454546,0.1931860934136759,0.05757607888877107,2
2172,Mandy Moore,Candy,1999,41,1999-10-25,20,Pop,0.1676871871516096,0.8075601374570446,0.8436003830194703,0.6363636363636364,0.3193864523649461,0.6394867988548405,4
2173,Juice WRLD,Empty,2019,41,2019-03-23,3,"Emo Rap,Trap,Rap",0.07750292413781595,0.7239404352806414,0.5371848068943506,0.0,0.1778659051801232,0.4390838723359135,1
2174,BLACKPINK,Kill This Love,2019,41,2019-04-20,4,"Trap,Dance,Rap,Girl Group,Pop,Korean,K-Pop (\xec\xbc\x80\xec\x9d\xb4\xed\x8c\x9d)",0.327196767992333,0.7159221076746849,0.8563676986913501,0.1818181818181818,0.5134853428231332,0.5779874880712543,1
2175,Lady Gaga,Always Remember Us This Way,2018,41,2018-10-20,9,"TV,Musicals,Soundtrack,Pop",0.3241292760530884,0.5040091638029781,0.4786679433982338,0.0,0.5014771276497327,0.2874562612660375,3
2176,"Nicky Jam, J Balvin",X,2018,41,2018-05-26,21,"Afrobeats,Dancehall,En Espa\xc3\xb1ol,Reggaeton,Latin Pop,Latin Music,Pop",0.0345580369883904,0.5509736540664375,0.7372060857538038,0.8181818181818182,0.8094906222438769,0.6988654437493373,0
2177,Daughtry,Crawling Back To You,2011,41,2011-10-20,10,Rock,0.00688925969640337,0.3722794959908362,0.9180763911054368,0.0,0.6309894596611549,0.1697593044215884,1
2178,Juice WRLD,All Girls Are The Same,2018,41,2018-06-23,20,"Emo Rap,Cloud Rap,Alternative,Trap,Emo,Rap",0.07862767118220566,0.6391752577319586,0.5031386317693372,0.0,0.6986042839785616,0.1782419679779451,1
2179,Cher,Believe,1999,41,1999-07-12,31,"Dance,Pop",0.008382105773502449,0.6174112256586484,0.9159485051601235,0.5454545454545454,0.5196590579687799,0.4496872017813594,0
2180,Tim McGraw,If You're Reading This,2007,41,2007-10-31,18,Country,0.841512916472358,0.2199312714776632,0.2637514629215874,1.0,0.5968459161583579,0.3245679143250981,2
2181,Toby Keith,She Never Cried In Front Of Me,2008,42,2008-11-06,20,"Country,Rock",0.3824116228987373,0.3951890034364262,0.6010213852537504,0.6363636363636364,0.5993992808639499,0.3235075813805535,0
2182,Randy Houser,How Country Feels,2013,42,2013-02-08,20,"Country,Rock",0.0387502759720248,0.6471935853379152,0.8329609532929035,0.6363636363636364,0.3468258716286642,0.7815714134238152,4
2183,Eminem,Stepping Stone,2018,42,2018-09-15,0,Rap,0.03118379585522125,0.5761741122565864,0.6680497925311204,0.6363636363636364,0.8066227126107843,0.293818258933305,0
2184,Alan Jackson,Small Town Southern Man,2008,42,2008-03-20,20,Country,0.1646196952123649,0.6483390607101948,0.579742525800617,0.2727272727272727,0.5197083983495643,0.5673841586258084,1
2185,Thomas Rhett,Sixteen,2019,42,2019-01-12,15,Country,0.01380134153283472,0.6781214203894615,0.5052665177146505,0.09090909090909091,0.3595371872282424,0.4136358816668434,1
2186,Kanye West,Touch The Sky,2006,42,2006-03-22,9,"Rap,Producer",0.01165409717536344,0.4707903780068728,0.8404085541015002,0.8181818181818182,0.3063235865522791,0.5472378326794614,4
2187,David Bowie,Space Oddity,2016,42,2016-01-29,15,"Psychedelic,Progressive Rock,Baroque Pop,Space Rock,Folk Rock,Psychedelic Rock,Art Rock,UK,Rock",0.7586906341127517,0.3928980526918672,0.2892860942653474,0.0,0.1979166024213792,0.3150249178241968,3
2188,Counting Crows,Big Yellow Taxi,2003,42,2003-07-01,20,Rock,0.003013994879824255,0.6471935853379152,0.8616874135546334,0.09090909090909091,0.2425264741980646,0.8557947195419362,1
2189,Dierks Bentley,Settle For A Slowdown,2006,42,2006-05-24,18,"Country,Rock",0.08639865076162553,0.4799541809851088,0.6276199595701669,0.4545454545454546,0.1987615564423117,0.1814229668115788,2
2190,Brad Paisley,Water,2010,42,2010-07-22,19,Country,0.005038539559725746,0.5143184421534938,0.8180657516757102,0.4545454545454546,0.3011120088319282,0.6988654437493373,4
2191,Hilary Duff,So Yesterday,2003,42,2003-10-21,20,"Pop-Rock,Pop",0.2566444533897054,0.5143184421534938,0.790403234386637,0.0,0.1821030103799826,0.8038384052592513,1
2192,Nelly,Body On Me,2008,42,2008-10-02,15,Rap,0.1451922462638153,0.5280641466208476,0.6169805298436004,0.6363636363636364,0.8095584652674557,0.7911144099247163,4
2193,Justin Bieber,Mark My Words,2015,42,2015-12-04,4,"Canada,Pop",0.8997952633180071,0.3092783505154639,0.2126822002340675,0.0,0.403789341244241,0.5133071784540346,3
2194,Gretchen Wilson,All Jacked Up,2005,42,2005-09-28,11,Country,0.1932496199786486,0.3195876288659794,0.9276518778593468,0.0,0.8634689988219983,0.774149082812003,1
2195,Brett Young,Here Tonight,2019,42,2019-04-27,20,Country,0.01472158911460812,0.4627720504009164,0.7659325460155335,1.0,0.2916263206261293,0.4380235393913689,2
2196,Linkin Park,Waiting For The End,2011,42,2011-02-17,23,"Alternative,Alternative Rock,Electronic Rock,Rock,Rap",0.04243126629911842,0.4284077892325314,0.9627619959570166,0.3636363636363636,0.748043345524519,0.3054819213232955,0
2197,Tim McGraw,Southern Girl,2013,42,2013-11-22,20,"Country,Rock",0.04161326844865317,0.7079037800687284,0.7616767741249069,0.6363636363636364,0.3782063538075355,0.9469833527727707,4
2198,Tracy Lawrence,Paint Me A Birmingham,2004,42,2004-05-19,16,Country,0.07740067440650779,0.4650630011454754,0.4935631450154272,0.5454545454545454,0.5004594822960546,0.2609479376524229,0
2199,Scotty McCreery,This Is It,2019,42,2019-02-16,20,Country,0.25971194532895,0.533791523482245,0.4839876582615171,0.7272727272727273,0.1806166314088529,0.5928321492948785,2
2200,T.I.,About The Money,2014,42,2014-11-07,20,"Atlanta,Trap,Rap",0.02515106170804004,0.8041237113402061,0.634003617406107,0.8181818181818182,0.3284774175244697,0.5663238256812639,4
2201,Rodney Atkins,These Are My People,2007,42,2007-09-12,20,Country,0.03230854289961097,0.5097365406643756,0.8936057027343334,0.0,0.2550034229889168,0.6310041352984836,1
2202,Nelly,Hey Porsche,2013,42,2013-03-08,4,Rap,0.1543947220815493,0.7056128293241696,0.7840195765506968,0.8181818181818182,0.4148909269207284,0.9650090128300286,4
2203,Ariana Grande,Santa Tell Me,2015,42,2015-01-02,5,"R&;B,Christmas,Pop",0.04999774641592197,0.4719358533791523,0.6010213852537504,0.6363636363636364,0.8830818001837928,0.5896511504612447,0
2204,Ed Sheeran,Lego House,2013,42,2013-06-07,16,"UK,Pop",0.5746411177580708,0.5486827033218786,0.6180444728162571,1.0,0.6844929350742264,0.5620824939030855,2
2205,Dustin Lynch,Where It's At,2014,42,2014-09-26,20,"Rock,Country",0.01451708965199181,0.5085910652920963,0.7244387700819236,0.2727272727272727,0.6743103139898483,0.8292863959283217,1
2206,Shakira,Don't Bother,2005,42,2005-12-14,9,"Pop-Rock,Rock",0.006459810824909115,0.5773195876288659,0.7286945419725502,0.6363636363636364,0.5011625827222321,0.1983882939242922,0
2207,Grouplove,Tongue Tied,2012,42,2012-08-10,20,"Rock,Adult Alternative,Pop-Rock,Alternative Dance,Alternative Rock,Alternative Pop,Post-Punk,Electro-Pop,Dance-Pop,Synth-Pop,Indie Pop,Indie Rock,Pop",0.00865818004803447,0.5120274914089348,0.9361634216406001,0.2727272727272727,0.3962155927938373,0.3563779026614357,1
2208,KIDS SEE GHOSTS,4th Dimension,2018,42,2018-06-23,0,"Experimental,Rap",0.2842518808429075,0.7468499427262314,0.5169698904138739,0.09090909090909091,0.7600083878647332,0.7412787615311209,1
2209,Shinedown,If You Only Knew,2010,42,2010-02-04,20,Rock,0.0003524343738729524,0.3848797250859106,0.9574422810937333,0.8181818181818182,0.2978493761525604,0.3033612554342063,0
2210,Nickelback,Too Bad,2002,42,2002-05-07,20,Rock,0.003106019638001595,0.5555555555555555,0.7999787211405468,0.9090909090909092,0.4891296973584393,0.268370268264235,0
2211,Billy Currington,Good Directions,2007,42,2007-05-23,20,"Country,Rock",0.3139043029222728,0.690721649484536,0.7063517395467602,0.4545454545454546,0.4551280074503974,0.4549888665040823,1
2212,Easton Corbin,A Little More Country Than That,2010,42,2010-04-01,20,Country,0.08128616419621772,0.6036655211912944,0.5786785828279604,1.0,0.2235797679768592,0.591771816350334,2
2213,Dierks Bentley,Different For Girls,2016,42,2016-10-01,20,Country,0.3936590933426345,0.6208476517754868,0.7574210022342802,0.3636363636363636,0.2670733136382979,0.4199978793341109,3
2214,The Band Perry,You Lie,2011,42,2011-06-30,20,"Country,Rock",0.3957040879687976,0.4673539518900344,0.6382593892967336,0.5454545454545454,0.7538038349810967,0.5970734810730569,0
2215,The Fray,Heartbeat,2012,42,2012-02-23,18,"Pop,Rock",0.0006049912102040978,0.3951890034364262,0.8138099797850834,0.8181818181818182,0.5904933421323679,0.3054819213232955,0
2216,Metro Station,Seventeen Forever,2009,42,2009-01-08,6,"Rock,Indie Pop,Indie Rock",0.001756323184733935,0.5223367697594501,0.7840195765506968,0.0,0.5628565613455121,0.6914431131375252,1
2217,XXXTENTACION,Everybody Dies In Their Nightmares,2018,42,2018-06-30,7,"Hip-Hop,Lo-Fi,Emo Rap,Alternative,Emo,Neo Soul,Rap",0.8660528519863155,0.711340206185567,0.5467602936482604,0.6363636363636364,0.5010207291274771,0.6935637790266145,3
2218,Gary Allan,Right Where I Need To Be,2001,42,2001-06-05,20,Country,0.2402844963804004,0.4684994272623139,0.7350781998084902,0.09090909090909091,0.2105107346165944,0.6469091294666525,1
2219,Kelly Clarkson,Dark Side,2012,42,2012-08-24,15,"Synth-Pop,Pop,Rock",0.1013271115326163,0.5108820160366552,0.8553037557186934,0.6363636363636364,0.4332763863105113,0.2726116000424133,0
2220,YoungBoy Never Broke Again,Overdose,2018,42,2018-06-02,9,Rap,0.2290370259365033,0.7972508591065293,0.8393446111288434,0.9090909090909092,0.2547012131566125,0.6734174530802672,4
2221,Aaron Tippin,Kiss This,2000,42,2000-10-17,20,Pop,0.048055001521067,0.7468499427262314,0.691456537929567,0.5454545454545454,0.415088288443866,0.6723571201357226,4
2222,Kendrick Lamar,Lust.,2017,42,2017-05-06,2,"News,Politics,Pop,Producer,Conscious Hip-Hop,Boom Bap,West Coast,Rap",0.1973396092309749,0.6471935853379152,0.5382487498670072,0.2727272727272727,0.2807652693059658,0.5631428268476302,1
2223,Blake Shelton,A Guy With A Girl,2017,42,2017-02-11,17,Country,0.01615308535292231,0.5028636884306987,0.8904138738163635,0.0,0.7106865097231383,0.7868730781465381,1
2224,Drake,Finesse,2018,42,2018-07-14,2,"R&;B,Canada,Rap",0.1359897704460812,0.7949599083619703,0.2807745504840941,0.0,0.2853847624569042,0.2789735977096808,3
2225,Disturbed,The Sound Of Silence,2016,42,2016-04-30,20,"Folk Rock,Nu-Metal,Metal,Hard Rock,Alternative Rock,Cover,Ballad,Rock",0.4785263703284041,0.2394043528064146,0.2382168315778275,0.5454545454545454,0.2286679947452494,0.1485526455306966,3
2226,Brad Paisley,Welcome To The Future,2009,42,2009-11-05,16,Country,0.03343328994400068,0.4616265750286369,0.8553037557186934,0.6363636363636364,0.5734832458569499,0.4189375463895663,0
2227,Ja Rule,Thug Lovin',2002,42,2002-12-17,10,Rap,0.1359897704460812,0.7514318442153494,0.6691137355037771,0.09090909090909091,0.2733765472835036,0.7805110804792703,1
2228,Pleasure P,Boyfriend #2,2009,42,2009-05-21,18,"R&;B,Rap",0.02239031896271983,0.6128293241695304,0.7563570592616236,0.7272727272727273,0.5747414255669518,0.8070194040928851,4
2229,Iggy Azalea,Team,2016,42,2016-04-09,8,"Aussie Hip-Hop,Australia,Electro-Hop,Electronic,Pop,Rap",0.05572373136917871,0.8911798396334478,0.6765613363123737,0.3636363636363636,0.3164260295178827,0.1941469621461139,1
2230,Jo Dee Messina,Burn,2001,42,2001-02-20,20,Pop,0.1359897704460812,0.3631156930126002,0.6935844238748803,0.6363636363636364,0.7708694391848967,0.3404729084932669,0
2231,John Mayer,Shadow Days,2012,42,2012-03-23,3,"Ballad,Singer-Songwriter,Adult Alternative,Americana,Blues Rock,Pop-Rock,Rock",0.07525343004903651,0.4662084765177549,0.535056920949037,0.1818181818181818,0.6058135303659204,0.232318948149719,1
2232,Foster The People,Sit Next To Me,2018,42,2018-07-21,20,"Adult Contemporary,Neo-Psychedelia,Adult Alternative,Pop-Rock,Rock,Indie,Indie Pop,Indie Rock,Alternative Pop,Alternative,Alternative Rock,Pop",0.1196298134367763,0.6013745704467354,0.7255027130545803,0.5454545454545454,0.2979110516285409,0.6596331248011875,4
2233,Carrie Underwood,Heartbeat,2016,42,2016-03-05,14,Country,0.6196309995336594,0.4891179839633448,0.7552931162889668,0.09090909090909091,0.562979912297473,0.4242392111122893,3
2234,Billie Eilish,My Strange Addiction,2019,43,2019-04-13,4,"Alternative Pop,Alternative,Pop",0.3578716873847799,0.9461626575028637,0.2648154058942441,0.7272727272727273,0.316463034803471,0.5599618280139964,2
2235,Trey Songz,Can't Be Friends,2010,43,2010-12-02,20,"Soul,Neo Soul,R&;B",0.06574420503737799,0.3871706758304696,0.5659112671560804,1.0,0.759416303295321,0.3150249178241968,0
2236,Melanie Fiona,It Kills Me,2010,43,2010-02-18,20,Pop,0.2331270151888295,0.5784650630011454,0.7531652303436536,0.7272727272727273,0.3622447406237857,0.4708938606722511,2
2237,Andy Griggs,She Thinks She Needs Me,2004,43,2004-09-22,16,Country,0.08057041607706063,0.4398625429553266,0.5446324077029471,0.0,0.5513109122419653,0.3722828968296045,1
2238,The Weeknd,Hurt You,2018,43,2018-04-14,0,"Canada,R&;B",0.2689144211466841,0.415807560137457,0.7042238536014469,0.4545454545454546,0.8339387809225416,0.3457745732159898,0
2239,Wiz Khalifa,We Dem Boyz,2014,43,2014-08-01,20,"Trap,Hip-Hop,Memes,Rap",0.007042634293365604,0.6918671248568157,0.8574316416640068,0.7272727272727273,0.5014401223641445,0.5143675113985793,4
2240,Chris Brown,Take You Down,2008,43,2008-06-12,20,"DMV,R&;B",0.1094048403059606,0.3138602520045819,0.6212363017342271,1.0,0.06951442897760557,0.6172198070194042,2
2241,Kid Cudi,Make Her Say,2009,43,2009-08-20,15,Rap,0.250509469511216,0.9358533791523482,0.697840195765507,0.9090909090909092,0.3104496758953737,0.4465062029477256,2
2242,Britney Spears,Break The Ice,2008,43,2008-05-22,17,"R&;B,Electro,Pop",0.7044982765194291,0.6861397479954181,0.9095648473241834,0.4545454545454546,0.4244197879597135,0.8642773830982928,4
2243,"6ix9ine, Fetty Wap, A Boogie Wit da Hoodie",KEKE,2018,43,2018-02-03,8,"Hardcore Hip-Hop,East Coast,Trap,Rap",0.03281979155615174,0.556701030927835,0.8521119268007235,0.6363636363636364,0.8589358513374328,0.4602905312268052,0
2244,The White Stripes,Blue Orchid,2005,43,2005-05-04,7,Rock,0.08946614270087021,0.422680412371134,0.6233641876795404,0.9090909090909092,0.6328212212977751,0.599194146962146,0
2245,Jill Scott,A Long Walk,2001,43,2001-03-20,19,"Soul,R&;B,Rock",0.06308571202336594,0.6872852233676975,0.5159059474412172,0.5454545454545454,0.1664991149569196,0.2598876047078783,2
2246,Carrie Underwood,Smoke Break,2015,43,2015-09-11,19,Country,0.05245173996731771,0.3894616265750286,0.8329609532929035,1.0,0.6873238394217307,0.5461774997349169,0
2247,Carrie Underwood,Church Bells,2016,43,2016-07-09,17,"Pop,Country",0.2310820205626664,0.529209621993127,0.8382806681561868,0.2727272727272727,0.2361492299816824,0.5376948361785601,1
2248,Trey Songz,Neighbors Know My Name,2010,43,2010-05-13,20,R&;B,0.0387502759720248,0.6300114547537227,0.6776252792850302,0.6363636363636364,0.4397954841216486,0.3775845615523274,0
2249,Ellie Goulding,Something In The Way You Move,2016,43,2016-03-12,10,Pop,0.04069302086687977,0.6242840778923252,0.8063623789764869,0.09090909090909091,0.3718167744959571,0.2980595907114834,1
2250,Foo Fighters,All My Life,2002,43,2002-12-17,20,Rock,0.0002164422312331048,0.5406643757159221,0.5776146398553037,0.4545454545454546,0.7343082170236648,0.6702364542466335,0
2251,Ariana Grande,Be Alright,2016,43,2016-04-09,0,Pop,0.1727996737170174,0.8018327605956471,0.4254707947654006,0.09090909090909091,0.3705647623335532,0.5854098186830665,1
2252,Good Charlotte,The Anthem,2003,43,2003-04-15,11,"Pop-Punk,Pop-Rock,Pop,Rock",0.006807459911356844,0.436426116838488,0.9393552505585699,0.09090909090909091,0.795817169219003,0.9098716997137102,1
2253,Jason Aldean,Lights Come On,2016,43,2016-04-23,19,Country,0.04999774641592197,0.5200458190148912,0.8329609532929035,0.5454545454545454,0.686719419757122,0.9204750291591561,4
2254,Pearl Jam,I Am Mine,2002,43,2002-10-22,8,Rock,0.004026267219775,0.2405498281786941,0.7148632833280136,0.6363636363636364,0.6961187622965481,0.4814971901176969,0
2255,Nas,One Mic,2002,43,2002-05-21,13,"Beef,Rap",0.05868897357711523,0.7674684994272621,0.5871901266092138,0.0,0.264920839526579,0.4178772134450218,1
2256,"21 Savage, Metro Boomin",No Heart,2017,43,2017-01-14,19,"Atlanta,Memes,Trap,Rap",0.1390572623853259,0.9083619702176402,0.4127034790935206,0.3636363636363636,0.5633746353437481,0.6819001166366239,1
2257,Future,Crushed Up,2019,43,2019-02-02,5,"Atlanta,Trap,Rap",0.04243126629911842,0.7651775486827032,0.5754867539099904,0.9090909090909092,0.6742671411566619,0.5398155020676494,2
2258,Daddy Yankee,Dura,2018,43,2018-05-19,21,"Latin Urban,Rap,En Espa\xc3\xb1ol,Latin Pop,Latin Music,Reggaeton,Remix",0.1779121602824252,0.7674684994272621,0.8340248962655601,0.09090909090909091,0.2854526054804827,0.8526137207083024,1
2259,Cardi B,Bickenhead,2018,43,2018-04-21,2,"Bounce,Rap",0.157462214020794,0.8831615120274914,0.8063623789764869,0.6363636363636364,0.6612844534627695,0.9247163609373343,4
2260,Luke Bryan,Roller Coaster,2014,43,2014-09-26,20,"Country,Rock",0.02760505525943579,0.558991981672394,0.7840195765506968,0.7272727272727273,0.3655443785887417,0.2768529318205917,0
2261,Blake Shelton,Neon Light,2014,43,2014-10-17,20,"Non-Music,Country,Rock",0.01932282702347515,0.6334478808705611,0.7701883179061603,0.1818181818181818,0.6496771288832421,0.9416816880500478,1
2262,Luke Bryan,Most People Are Good,2018,43,2018-04-28,18,Country,0.1799571549085884,0.5418098510882016,0.7191190552186403,0.7272727272727273,0.6253338185137445,0.5801081539603437,0
